Prezzo,Codice,Dimensione A,Dimensione B,Peso,Dimensione A pacchetto,DimensioneBA pacchetto,Dimensione C pacchetto,Descrizione
40.63,5057582249216,368,254,1.9890,118,10,10,Ostsee Strandkörbe Sepia
11.70,5057582249223,104,70.5,0.6540,118,10,10,Ostsee Strandkörbe Sepia
16.20,5057582249230,152.5,104,0.7860,118,10,10,Ostsee Strandkörbe Sepia
25.22,5057582249247,208,146,1.0110,118,10,10,Ostsee Strandkörbe Sepia
38.74,5057582249254,312,219,1.5990,118,10,10,Ostsee Strandkörbe Sepia
43.24,5057582249261,416,254,2.1780,118,10,10,Ostsee Strandkörbe Sepia
52.26,5057582249278,416,290,2.4100,118,10,10,Ostsee Strandkörbe Sepia
19.45,5057582249285,254,184,1.2040,118,10,10,Ostsee Strandkörbe Black & White
25.31,5057582249292,368,254,1.8590,118,10,10,Ostsee Strandkörbe Black & White
76.80,5057582249308,254,184,1.5000,118,10,10,Ostsee Strandkörbe Black & White
121.15,5057582249315,368,254,2.5000,118,10,10,Ostsee Strandkörbe Black & White
29.82,5057582249322,254,184,1.2640,118,10,10,Ostsee Strandkörbe Black & White
40.63,5057582249339,368,254,1.9890,118,10,10,Ostsee Strandkörbe Black & White
11.70,5057582249346,104,70.5,0.6540,118,10,10,Ostsee Strandkörbe Black & White
16.20,5057582249353,152.5,104,0.7860,118,10,10,Ostsee Strandkörbe Black & White
25.22,5057582249360,208,146,1.0110,118,10,10,Ostsee Strandkörbe Black & White
38.74,5057582249377,312,219,1.5990,118,10,10,Ostsee Strandkörbe Black & White
43.24,5057582249384,416,254,2.1780,118,10,10,Ostsee Strandkörbe Black & White
52.26,5057582249391,416,290,2.4100,118,10,10,Ostsee Strandkörbe Black & White
19.45,5057582249407,254,184,1.2040,118,10,10,Floral Faded Vintage
25.31,5057582249414,368,254,1.8590,118,10,10,Floral Faded Vintage
76.80,5057582249421,254,184,1.5000,118,10,10,Floral Faded Vintage
121.15,5057582249438,368,254,2.5000,118,10,10,Floral Faded Vintage
29.82,5057582249445,254,184,1.2640,118,10,10,Floral Faded Vintage
40.63,5057582249452,368,254,1.9890,118,10,10,Floral Faded Vintage
11.70,5057582249469,104,70.5,0.6540,118,10,10,Floral Faded Vintage
16.20,5057582249476,152.5,104,0.7860,118,10,10,Floral Faded Vintage
25.22,5057582249483,208,146,1.0110,118,10,10,Floral Faded Vintage
38.74,5057582249490,312,219,1.5990,118,10,10,Floral Faded Vintage
43.24,5057582249506,416,254,2.1780,118,10,10,Floral Faded Vintage
52.26,5057582249513,416,290,2.4100,118,10,10,Floral Faded Vintage
19.45,5057582249520,254,184,1.2040,118,10,10,Floral Faded Vinage Sepia
25.31,5057582249537,368,254,1.8590,118,10,10,Floral Faded Vinage Sepia
76.80,5057582249544,254,184,1.5000,118,10,10,Floral Faded Vinage Sepia
121.15,5057582249551,368,254,2.5000,118,10,10,Floral Faded Vinage Sepia
29.82,5057582249568,254,184,1.2640,118,10,10,Floral Faded Vinage Sepia
40.63,5057582249575,368,254,1.9890,118,10,10,Floral Faded Vinage Sepia
11.70,5057582249582,104,70.5,0.6540,118,10,10,Floral Faded Vinage Sepia
16.20,5057582249599,152.5,104,0.7860,118,10,10,Floral Faded Vinage Sepia
25.22,5057582249605,208,146,1.0110,118,10,10,Floral Faded Vinage Sepia
38.74,5057582249612,312,219,1.5990,118,10,10,Floral Faded Vinage Sepia
43.24,5057582249629,416,254,2.1780,118,10,10,Floral Faded Vinage Sepia
52.26,5057582249636,416,290,2.4100,118,10,10,Floral Faded Vinage Sepia
19.45,5057582249643,254,184,1.2040,118,10,10,Faded Floral Vintage Pink
25.31,5057582249650,368,254,1.8590,118,10,10,Faded Floral Vintage Pink
76.80,5057582249667,254,184,1.5000,118,10,10,Faded Floral Vintage Pink
121.15,5057582249674,368,254,2.5000,118,10,10,Faded Floral Vintage Pink
29.82,5057582249681,254,184,1.2640,118,10,10,Faded Floral Vintage Pink
40.63,5057582249698,368,254,1.9890,118,10,10,Faded Floral Vintage Pink
11.70,5057582249704,104,70.5,0.6540,118,10,10,Faded Floral Vintage Pink
16.20,5057582249711,152.5,104,0.7860,118,10,10,Faded Floral Vintage Pink
25.22,5057582249728,208,146,1.0110,118,10,10,Faded Floral Vintage Pink
38.74,5057582249735,312,219,1.5990,118,10,10,Faded Floral Vintage Pink
43.24,5057582249742,416,254,2.1780,118,10,10,Faded Floral Vintage Pink
52.26,5057582249759,416,290,2.4100,118,10,10,Faded Floral Vintage Pink
19.45,5057582249766,254,184,1.2040,118,10,10,Faded Floral Vintage Black & White
25.31,5057582249773,368,254,1.8590,118,10,10,Faded Floral Vintage Black & White
76.80,5057582249780,254,184,1.5000,118,10,10,Faded Floral Vintage Black & White
121.15,5057582249797,368,254,2.5000,118,10,10,Faded Floral Vintage Black & White
29.82,5057582249803,254,184,1.2640,118,10,10,Faded Floral Vintage Black & White
40.63,5057582249810,368,254,1.9890,118,10,10,Faded Floral Vintage Black & White
11.70,5057582249827,104,70.5,0.6540,118,10,10,Faded Floral Vintage Black & White
16.20,5057582249834,152.5,104,0.7860,118,10,10,Faded Floral Vintage Black & White
25.22,5057582249841,208,146,1.0110,118,10,10,Faded Floral Vintage Black & White
38.74,5057582249858,312,219,1.5990,118,10,10,Faded Floral Vintage Black & White
43.24,5057582249865,416,254,2.1780,118,10,10,Faded Floral Vintage Black & White
52.26,5057582249872,416,290,2.4100,118,10,10,Faded Floral Vintage Black & White
19.45,5057582249889,254,184,1.2040,118,10,10,Beautiful Blooms Faded Vintage
25.31,5057582249896,368,254,1.8590,118,10,10,Beautiful Blooms Faded Vintage
76.80,5057582249902,254,184,1.5000,118,10,10,Beautiful Blooms Faded Vintage
121.15,5057582249919,368,254,2.5000,118,10,10,Beautiful Blooms Faded Vintage
29.82,5057582249926,254,184,1.2640,118,10,10,Beautiful Blooms Faded Vintage
40.63,5057582249933,368,254,1.9890,118,10,10,Beautiful Blooms Faded Vintage
11.70,5057582249940,104,70.5,0.6540,118,10,10,Beautiful Blooms Faded Vintage
16.20,5057582249957,152.5,104,0.7860,118,10,10,Beautiful Blooms Faded Vintage
25.22,5057582249964,208,146,1.0110,118,10,10,Beautiful Blooms Faded Vintage
38.74,5057582249971,312,219,1.5990,118,10,10,Beautiful Blooms Faded Vintage
43.24,5057582249988,416,254,2.1780,118,10,10,Beautiful Blooms Faded Vintage
52.26,5057582249995,416,290,2.4100,118,10,10,Beautiful Blooms Faded Vintage
19.45,5057582250007,254,184,1.2040,118,10,10,Beautiful Blooms Faded Vintage Sepia
25.31,5057582250014,368,254,1.8590,118,10,10,Beautiful Blooms Faded Vintage Sepia
76.80,5057582250021,254,184,1.5000,118,10,10,Beautiful Blooms Faded Vintage Sepia
121.15,5057582250038,368,254,2.5000,118,10,10,Beautiful Blooms Faded Vintage Sepia
29.82,5057582250045,254,184,1.2640,118,10,10,Beautiful Blooms Faded Vintage Sepia
40.63,5057582250052,368,254,1.9890,118,10,10,Beautiful Blooms Faded Vintage Sepia
11.70,5057582250069,104,70.5,0.6540,118,10,10,Beautiful Blooms Faded Vintage Sepia
16.20,5057582250076,152.5,104,0.7860,118,10,10,Beautiful Blooms Faded Vintage Sepia
25.22,5057582250083,208,146,1.0110,118,10,10,Beautiful Blooms Faded Vintage Sepia
38.74,5057582250090,312,219,1.5990,118,10,10,Beautiful Blooms Faded Vintage Sepia
43.24,5057582250106,416,254,2.1780,118,10,10,Beautiful Blooms Faded Vintage Sepia
52.26,5057582250113,416,290,2.4100,118,10,10,Beautiful Blooms Faded Vintage Sepia
19.45,5057582250120,254,184,1.2040,118,10,10,Beautiful Blooms Faded Vintage Pink
25.31,5057582250137,368,254,1.8590,118,10,10,Beautiful Blooms Faded Vintage Pink
76.80,5057582250144,254,184,1.5000,118,10,10,Beautiful Blooms Faded Vintage Pink
121.15,5057582250151,368,254,2.5000,118,10,10,Beautiful Blooms Faded Vintage Pink
29.82,5057582250168,254,184,1.2640,118,10,10,Beautiful Blooms Faded Vintage Pink
40.63,5057582250175,368,254,1.9890,118,10,10,Beautiful Blooms Faded Vintage Pink
11.70,5057582250182,104,70.5,0.6540,118,10,10,Beautiful Blooms Faded Vintage Pink
16.20,5057582250199,152.5,104,0.7860,118,10,10,Beautiful Blooms Faded Vintage Pink
25.22,5057582250205,208,146,1.0110,118,10,10,Beautiful Blooms Faded Vintage Pink
38.74,5057582250212,312,219,1.5990,118,10,10,Beautiful Blooms Faded Vintage Pink
43.24,5057582250229,416,254,2.1780,118,10,10,Beautiful Blooms Faded Vintage Pink
52.26,5057582250236,416,290,2.4100,118,10,10,Beautiful Blooms Faded Vintage Pink
19.45,5057582250243,254,184,1.2040,118,10,10,Beautiful Blooms Faded Vintage Purple
25.31,5057582250250,368,254,1.8590,118,10,10,Beautiful Blooms Faded Vintage Purple
76.80,5057582250267,254,184,1.5000,118,10,10,Beautiful Blooms Faded Vintage Purple
121.15,5057582250274,368,254,2.5000,118,10,10,Beautiful Blooms Faded Vintage Purple
29.82,5057582250281,254,184,1.2640,118,10,10,Beautiful Blooms Faded Vintage Purple
40.63,5057582250298,368,254,1.9890,118,10,10,Beautiful Blooms Faded Vintage Purple
11.70,5057582250304,104,70.5,0.6540,118,10,10,Beautiful Blooms Faded Vintage Purple
16.20,5057582250311,152.5,104,0.7860,118,10,10,Beautiful Blooms Faded Vintage Purple
25.22,5057582250328,208,146,1.0110,118,10,10,Beautiful Blooms Faded Vintage Purple
38.74,5057582250335,312,219,1.5990,118,10,10,Beautiful Blooms Faded Vintage Purple
43.24,5057582250342,416,254,2.1780,118,10,10,Beautiful Blooms Faded Vintage Purple
52.26,5057582250359,416,290,2.4100,118,10,10,Beautiful Blooms Faded Vintage Purple
19.45,5057582250366,254,184,1.2040,118,10,10,Beautiful Blooms Faded Vintage Blue
25.31,5057582250373,368,254,1.8590,118,10,10,Beautiful Blooms Faded Vintage Blue
76.80,5057582250380,254,184,1.5000,118,10,10,Beautiful Blooms Faded Vintage Blue
121.15,5057582250397,368,254,2.5000,118,10,10,Beautiful Blooms Faded Vintage Blue
29.82,5057582250403,254,184,1.2640,118,10,10,Beautiful Blooms Faded Vintage Blue
40.63,5057582250410,368,254,1.9890,118,10,10,Beautiful Blooms Faded Vintage Blue
11.70,5057582250427,104,70.5,0.6540,118,10,10,Beautiful Blooms Faded Vintage Blue
16.20,5057582250434,152.5,104,0.7860,118,10,10,Beautiful Blooms Faded Vintage Blue
25.22,5057582250441,208,146,1.0110,118,10,10,Beautiful Blooms Faded Vintage Blue
38.74,5057582250458,312,219,1.5990,118,10,10,Beautiful Blooms Faded Vintage Blue
43.24,5057582250465,416,254,2.1780,118,10,10,Beautiful Blooms Faded Vintage Blue
52.26,5057582250472,416,290,2.4100,118,10,10,Beautiful Blooms Faded Vintage Blue
19.45,5057582250489,254,184,1.2040,118,10,10,Ebb and Flow
25.31,5057582250496,368,254,1.8590,118,10,10,Ebb and Flow
76.80,5057582250502,254,184,1.5000,118,10,10,Ebb and Flow
121.15,5057582250519,368,254,2.5000,118,10,10,Ebb and Flow
29.82,5057582250526,254,184,1.2640,118,10,10,Ebb and Flow
40.63,5057582250533,368,254,1.9890,118,10,10,Ebb and Flow
11.70,5057582250540,104,70.5,0.6540,118,10,10,Ebb and Flow
16.20,5057582250557,152.5,104,0.7860,118,10,10,Ebb and Flow
25.22,5057582250564,208,146,1.0110,118,10,10,Ebb and Flow
38.74,5057582250571,312,219,1.5990,118,10,10,Ebb and Flow
43.24,5057582250588,416,254,2.1780,118,10,10,Ebb and Flow
52.26,5057582250595,416,290,2.4100,118,10,10,Ebb and Flow
19.45,5057582250601,254,184,1.2040,118,10,10,Ebb and Flow Sepia
25.31,5057582250618,368,254,1.8590,118,10,10,Ebb and Flow Sepia
76.80,5057582250625,254,184,1.5000,118,10,10,Ebb and Flow Sepia
121.15,5057582250632,368,254,2.5000,118,10,10,Ebb and Flow Sepia
29.82,5057582250649,254,184,1.2640,118,10,10,Ebb and Flow Sepia
40.63,5057582250656,368,254,1.9890,118,10,10,Ebb and Flow Sepia
11.70,5057582250663,104,70.5,0.6540,118,10,10,Ebb and Flow Sepia
16.20,5057582250670,152.5,104,0.7860,118,10,10,Ebb and Flow Sepia
25.22,5057582250687,208,146,1.0110,118,10,10,Ebb and Flow Sepia
38.74,5057582250694,312,219,1.5990,118,10,10,Ebb and Flow Sepia
43.24,5057582250700,416,254,2.1780,118,10,10,Ebb and Flow Sepia
52.26,5057582250717,416,290,2.4100,118,10,10,Ebb and Flow Sepia
19.45,5057582250724,254,184,1.2040,118,10,10,Ebb and Flow Black & White
25.31,5057582250731,368,254,1.8590,118,10,10,Ebb and Flow Black & White
76.80,5057582250748,254,184,1.5000,118,10,10,Ebb and Flow Black & White
121.15,5057582250755,368,254,2.5000,118,10,10,Ebb and Flow Black & White
29.82,5057582250762,254,184,1.2640,118,10,10,Ebb and Flow Black & White
40.63,5057582250779,368,254,1.9890,118,10,10,Ebb and Flow Black & White
11.70,5057582250786,104,70.5,0.6540,118,10,10,Ebb and Flow Black & White
16.20,5057582250793,152.5,104,0.7860,118,10,10,Ebb and Flow Black & White
25.22,5057582250809,208,146,1.0110,118,10,10,Ebb and Flow Black & White
38.74,5057582250816,312,219,1.5990,118,10,10,Ebb and Flow Black & White
43.24,5057582250823,416,254,2.1780,118,10,10,Ebb and Flow Black & White
52.26,5057582250830,416,290,2.4100,118,10,10,Ebb and Flow Black & White
19.45,5057582250847,254,184,1.2040,118,10,10,Forest Sunrise
25.31,5057582250854,368,254,1.8590,118,10,10,Forest Sunrise
76.80,5057582250861,254,184,1.5000,118,10,10,Forest Sunrise
121.15,5057582250878,368,254,2.5000,118,10,10,Forest Sunrise
29.82,5057582250885,254,184,1.2640,118,10,10,Forest Sunrise
40.63,5057582250892,368,254,1.9890,118,10,10,Forest Sunrise
11.70,5057582250908,104,70.5,0.6540,118,10,10,Forest Sunrise
16.20,5057582250915,152.5,104,0.7860,118,10,10,Forest Sunrise
25.22,5057582250922,208,146,1.0110,118,10,10,Forest Sunrise
38.74,5057582250939,312,219,1.5990,118,10,10,Forest Sunrise
43.24,5057582250946,416,254,2.1780,118,10,10,Forest Sunrise
52.26,5057582250953,416,290,2.4100,118,10,10,Forest Sunrise
19.45,5057582250960,254,184,1.2040,118,10,10,Sunrise in Sepia
25.31,5057582250977,368,254,1.8590,118,10,10,Sunrise in Sepia
76.80,5057582250984,254,184,1.5000,118,10,10,Sunrise in Sepia
121.15,5057582250991,368,254,2.5000,118,10,10,Sunrise in Sepia
29.82,5057582251004,254,184,1.2640,118,10,10,Sunrise in Sepia
40.63,5057582251011,368,254,1.9890,118,10,10,Sunrise in Sepia
11.70,5057582251028,104,70.5,0.6540,118,10,10,Sunrise in Sepia
16.20,5057582251035,152.5,104,0.7860,118,10,10,Sunrise in Sepia
25.22,5057582251042,208,146,1.0110,118,10,10,Sunrise in Sepia
38.74,5057582251059,312,219,1.5990,118,10,10,Sunrise in Sepia
43.24,5057582251066,416,254,2.1780,118,10,10,Sunrise in Sepia
52.26,5057582251073,416,290,2.4100,118,10,10,Sunrise in Sepia
19.45,5057582251080,254,184,1.2040,118,10,10,Sunrise in Black & White
25.31,5057582251097,368,254,1.8590,118,10,10,Sunrise in Black & White
76.80,5057582251103,254,184,1.5000,118,10,10,Sunrise in Black & White
121.15,5057582251110,368,254,2.5000,118,10,10,Sunrise in Black & White
29.82,5057582251127,254,184,1.2640,118,10,10,Sunrise in Black & White
40.63,5057582251134,368,254,1.9890,118,10,10,Sunrise in Black & White
11.70,5057582251141,104,70.5,0.6540,118,10,10,Sunrise in Black & White
16.20,5057582251158,152.5,104,0.7860,118,10,10,Sunrise in Black & White
25.22,5057582251165,208,146,1.0110,118,10,10,Sunrise in Black & White
38.74,5057582251172,312,219,1.5990,118,10,10,Sunrise in Black & White
43.24,5057582251189,416,254,2.1780,118,10,10,Sunrise in Black & White
52.26,5057582251196,416,290,2.4100,118,10,10,Sunrise in Black & White
19.45,5057582251424,254,184,1.2040,118,10,10,Rose Bouquet Cream
25.31,5057582251431,368,254,1.8590,118,10,10,Rose Bouquet Cream
76.80,5057582251448,254,184,1.5000,118,10,10,Rose Bouquet Cream
121.15,5057582251455,368,254,2.5000,118,10,10,Rose Bouquet Cream
29.82,5057582251462,254,184,1.2640,118,10,10,Rose Bouquet Cream
40.63,5057582251479,368,254,1.9890,118,10,10,Rose Bouquet Cream
11.70,5057582251486,104,70.5,0.6540,118,10,10,Rose Bouquet Cream
16.20,5057582251493,152.5,104,0.7860,118,10,10,Rose Bouquet Cream
25.22,5057582251509,208,146,1.0110,118,10,10,Rose Bouquet Cream
38.74,5057582251516,312,219,1.5990,118,10,10,Rose Bouquet Cream
43.24,5057582251523,416,254,2.1780,118,10,10,Rose Bouquet Cream
52.26,5057582251530,416,290,2.4100,118,10,10,Rose Bouquet Cream
19.45,5057582251547,254,184,1.2040,118,10,10,Rose Bouquet Sepia
25.31,5057582251554,368,254,1.8590,118,10,10,Rose Bouquet Sepia
76.80,5057582251561,254,184,1.5000,118,10,10,Rose Bouquet Sepia
121.15,5057582251578,368,254,2.5000,118,10,10,Rose Bouquet Sepia
29.82,5057582251585,254,184,1.2640,118,10,10,Rose Bouquet Sepia
40.63,5057582251592,368,254,1.9890,118,10,10,Rose Bouquet Sepia
11.70,5057582251608,104,70.5,0.6540,118,10,10,Rose Bouquet Sepia
16.20,5057582251615,152.5,104,0.7860,118,10,10,Rose Bouquet Sepia
25.22,5057582251622,208,146,1.0110,118,10,10,Rose Bouquet Sepia
38.74,5057582251639,312,219,1.5990,118,10,10,Rose Bouquet Sepia
43.24,5057582251646,416,254,2.1780,118,10,10,Rose Bouquet Sepia
52.26,5057582251653,416,290,2.4100,118,10,10,Rose Bouquet Sepia
19.45,5057582251660,254,184,1.2040,118,10,10,Rose Bouquet Green
25.31,5057582251677,368,254,1.8590,118,10,10,Rose Bouquet Green
76.80,5057582251684,254,184,1.5000,118,10,10,Rose Bouquet Green
121.15,5057582251691,368,254,2.5000,118,10,10,Rose Bouquet Green
29.82,5057582251707,254,184,1.2640,118,10,10,Rose Bouquet Green
40.63,5057582251714,368,254,1.9890,118,10,10,Rose Bouquet Green
11.70,5057582251721,104,70.5,0.6540,118,10,10,Rose Bouquet Green
16.20,5057582251738,152.5,104,0.7860,118,10,10,Rose Bouquet Green
25.22,5057582251745,208,146,1.0110,118,10,10,Rose Bouquet Green
38.74,5057582251752,312,219,1.5990,118,10,10,Rose Bouquet Green
43.24,5057582251769,416,254,2.1780,118,10,10,Rose Bouquet Green
52.26,5057582251776,416,290,2.4100,118,10,10,Rose Bouquet Green
19.45,5057582251783,254,184,1.2040,118,10,10,Rose Bouquet Pink
25.31,5057582251790,368,254,1.8590,118,10,10,Rose Bouquet Pink
76.80,5057582251806,254,184,1.5000,118,10,10,Rose Bouquet Pink
121.15,5057582251813,368,254,2.5000,118,10,10,Rose Bouquet Pink
29.82,5057582251820,254,184,1.2640,118,10,10,Rose Bouquet Pink
40.63,5057582251837,368,254,1.9890,118,10,10,Rose Bouquet Pink
11.70,5057582251844,104,70.5,0.6540,118,10,10,Rose Bouquet Pink
16.20,5057582251851,152.5,104,0.7860,118,10,10,Rose Bouquet Pink
25.22,5057582251868,208,146,1.0110,118,10,10,Rose Bouquet Pink
38.74,5057582251875,312,219,1.5990,118,10,10,Rose Bouquet Pink
43.24,5057582251882,416,254,2.1780,118,10,10,Rose Bouquet Pink
52.26,5057582251899,416,290,2.4100,118,10,10,Rose Bouquet Pink
19.45,5057582251905,254,184,1.2040,118,10,10,Rose Bouquet Blue
25.31,5057582251912,368,254,1.8590,118,10,10,Rose Bouquet Blue
76.80,5057582251929,254,184,1.5000,118,10,10,Rose Bouquet Blue
121.15,5057582251936,368,254,2.5000,118,10,10,Rose Bouquet Blue
29.82,5057582251943,254,184,1.2640,118,10,10,Rose Bouquet Blue
40.63,5057582251950,368,254,1.9890,118,10,10,Rose Bouquet Blue
11.70,5057582251967,104,70.5,0.6540,118,10,10,Rose Bouquet Blue
16.20,5057582251974,152.5,104,0.7860,118,10,10,Rose Bouquet Blue
25.22,5057582251981,208,146,1.0110,118,10,10,Rose Bouquet Blue
38.74,5057582251998,312,219,1.5990,118,10,10,Rose Bouquet Blue
43.24,5057582252001,416,254,2.1780,118,10,10,Rose Bouquet Blue
52.26,5057582252018,416,290,2.4100,118,10,10,Rose Bouquet Blue
19.45,5057582252025,254,184,1.2040,118,10,10,Rose Bouquet Purple
25.31,5057582252032,368,254,1.8590,118,10,10,Rose Bouquet Purple
76.80,5057582252049,254,184,1.5000,118,10,10,Rose Bouquet Purple
121.15,5057582252056,368,254,2.5000,118,10,10,Rose Bouquet Purple
29.82,5057582252063,254,184,1.2640,118,10,10,Rose Bouquet Purple
40.63,5057582252070,368,254,1.9890,118,10,10,Rose Bouquet Purple
11.70,5057582252087,104,70.5,0.6540,118,10,10,Rose Bouquet Purple
16.20,5057582252094,152.5,104,0.7860,118,10,10,Rose Bouquet Purple
25.22,5057582252100,208,146,1.0110,118,10,10,Rose Bouquet Purple
38.74,5057582252117,312,219,1.5990,118,10,10,Rose Bouquet Purple
